Employee_ID,Risk_Score,Should_Target,Primary_Concern,Outreach_Category,Issue_Count,Issues,Avg_Vibe_Score,Recent_Vibe_Trend,Low_Mood_Flag,Negative_Trend_Flag,Avg_Work_Hours,Max_Work_Hours,Overworked_Flag,Total_Leave_Days,Insufficient_Leave_Flag,Performance_Rating,Has_Improvement_Feedback,Performance_Concern_Flag,Reward_Points,Award_Count,Recognition_Concern_Flag,P_value,B_value,E_value,W_value,V_value,CRS,CRR,P_bin,B_bin,E_bin,W_bin,V_bin,Concern,Sent
EMP0048,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.6666666666666665,0.0,False,False,7.695,8.7,False,,False,2.0,True,True,,,False,0.3,,,0.7695000000000001,0.7333333333333333,0.35695,0.6864423076923076,Moderate,,,Moderate,Moderate,,No
EMP0051,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.66,7.66,False,7.0,False,2.0,False,True,,,False,0.3,0.5419354838709677,,0.766,1.0,0.5720838709677418,0.82314226038524,Moderate,Moderate,,Moderate,Moderate,,No
EMP0244,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,,False,1.0,True,True,475.0,1.0,False,0.2753298153034301,,,,0.6,0.235065963060686,0.470131926121372,Moderate,,,,Moderate,,No
EMP0247,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.5,0.1666666666666669,False,False,,,False,5.0,False,1.0,True,True,231.0,2.0,False,0.21094986807387864,0.5870967741935483,,,0.9,0.4589641671631628,0.6799469143157967,Moderate,High,,,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0305,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.27,5.27,False,,False,2.0,False,True,809.0,4.0,False,0.5134564643799472,,,0.5269999999999999,,0.15539129287598943,0.517970976253298,Moderate,,,Low,,,No
EMP0304,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,8.129999999999999,9.91,False,13.0,False,1.0,False,True,124.0,1.0,False,0.18271767810026385,0.40645161290322573,,0.813,0.8,0.4594564388458592,0.5928470178656248,Moderate,Moderate,,Moderate,Moderate,,No
EMP0309,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.78,7.78,False,19.0,False,4.0,True,True,925.0,3.0,False,0.8440633245382586,0.27096774193548384,,0.778,,0.31435460039152274,0.6617991587189953,High,Low,,Moderate,,,No
EMP0312,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.994999999999999,7.02,False,10.0,False,1.0,False,True,,,False,0.15,0.47419354838709676,,0.5994999999999999,,0.2084983870967742,0.5278440179665169,Low,Moderate,,Low,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0242,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,7.035,8.64,False,,False,2.0,False,True,218.0,1.0,False,0.3575197889182058,,,0.7035,1.0,0.44185395778364117,0.7364232629727352,Moderate,,,Moderate,Moderate,,No
EMP0243,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,2.0,False,True,36.0,1.0,False,0.3094986807387863,,,,,0.06189973614775726,0.3094986807387863,Moderate,,,,,,No
EMP0327,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,7.16,7.94,False,14.0,False,2.0,True,True,508.0,2.0,False,0.4340369393139841,0.3838709677419354,,0.716,1.0,0.5543751297982806,0.7153227481268138,Moderate,Moderate,,Moderate,Moderate,,No
EMP0317,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,,,False,14.0,False,1.0,False,True,175.0,1.0,False,0.1961741424802111,0.3838709677419354,,,0.9,0.4052025704315261,0.6003001043430015,Moderate,Moderate,,,Moderate,,No
EMP0321,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,8.01,8.01,False,,False,2.0,True,True,,,False,0.3,,,0.8009999999999999,1.0,0.4401,0.8463461538461537,Moderate,,,Moderate,Moderate,,No
EMP0326,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,8.27,8.27,False,,False,2.0,False,True,,,False,0.3,,,0.827,0.8,0.3827,0.7359615384615384,Moderate,,,Moderate,Moderate,,No
EMP0330,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.53,8.53,False,,False,4.0,True,True,,,False,0.6,,,0.853,,0.20529999999999998,0.9331818181818181,High,,,High,,,No
EMP0282,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,15.0,False,4.0,True,True,496.0,1.0,False,0.7308707124010554,0.36129032258064514,,,,0.23649672312537234,0.6306579283343262,High,Moderate,,,,,No
EMP0254,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,22.0,False,1.0,False,True,500.0,2.0,False,0.28192612137203166,0.20322580645161287,,,,0.10719167588730955,0.28584446903282545,Moderate,Low,,,,,No
EMP0255,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,9.0,False,3.0,True,True,282.0,1.0,False,0.5244063324538258,0.4967741935483871,,,0.6,0.40907481487786196,0.6060367627820177,Moderate,Moderate,,,Moderate,,No
EMP0256,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.529999999999999,8.28,False,,False,1.0,True,True,,,False,0.15,,,0.6529999999999999,,0.0953,0.43318181818181817,Low,,,Moderate,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0260,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.765000000000001,9.09,False,,False,4.0,True,True,193.0,3.0,False,0.6509234828496042,,,0.7765000000000001,,0.20783469656992087,0.6927823218997361,High,,,Moderate,,,No
EMP0259,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.666666666666667,0.0,False,False,,,False,16.0,False,1.0,False,True,,,False,0.15,0.3387096774193548,,,0.9333333333333333,0.3946774193548387,0.6633233938736784,Low,Low,,,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0303,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.37,8.37,False,22.0,False,2.0,False,True,397.0,2.0,False,0.40474934036939314,0.20322580645161287,,0.837,,0.21545631968678186,0.45359225197217234,Moderate,Low,,High,,,No
EMP0265,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,7.14,7.14,False,15.0,False,2.0,False,True,,,False,0.3,0.36129032258064514,,0.714,1.0,0.5217225806451613,0.7506799721513112,Moderate,Moderate,,Moderate,Moderate,,No
EMP0037,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,13.0,False,1.0,True,True,836.0,3.0,False,0.37058047493403695,0.40645161290322573,,,,0.17572899821261384,0.4686106619003036,Moderate,Moderate,,,,,No
EMP0039,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,,,False,18.0,False,2.0,False,True,435.0,1.0,False,0.41477572559366754,0.29354838709677417,,,1.0,0.45634224189292705,0.6760625805821141,Moderate,Low,,,Moderate,,No
EMP0035,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,,,False,False,9.99,9.99,True,,False,3.0,False,False,,,False,0.44999999999999996,,,0.999,,0.1899,0.8631818181818183,Moderate,,,High,,,No
EMP0036,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,22.0,False,2.0,True,True,623.0,3.0,False,0.46437994722955145,0.20322580645161287,,,0.8,0.3836824410588135,0.5684184311982422,Moderate,Low,,,Moderate,,No
EMP0041,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.886666666666667,9.1,False,,False,3.0,True,True,429.0,1.0,False,0.5631926121372032,,,0.6886666666666666,0.8,0.4215051890941073,0.7025086484901787,High,,,Moderate,Moderate,,No
EMP0040,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,8.42,8.42,False,13.0,False,3.0,True,True,393.0,1.0,False,0.5536939313984168,0.40645161290322573,,0.842,1.0,0.5965516895054899,0.7697441154909548,High,Moderate,,High,Moderate,,No
EMP0279,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,5.996666666666666,6.25,False,,False,1.0,True,True,443.0,1.0,False,0.26688654353562,,,0.5996666666666666,1.0,0.41334397537379064,0.6889066256229843,Moderate,,,Low,Moderate,,No
EMP0278,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,,False,4.0,True,True,374.0,1.0,False,0.6986807387862797,,,,0.6,0.3197361477572559,0.6394722955145118,High,,,,Moderate,,No
EMP0055,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,,False,1.0,False,True,253.0,1.0,False,0.216754617414248,,,,0.8,0.2833509234828496,0.5667018469656993,Moderate,,,,Moderate,,No
EMP0057,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,6.574999999999999,7.8,False,,False,1.0,False,True,72.0,1.0,False,0.16899736147757255,,,0.6575,1.0,0.3995494722955145,0.6659157871591908,Moderate,,,Moderate,Moderate,,No
EMP0027,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,4.94,4.94,False,13.0,False,1.0,False,True,,,False,0.15,0.40645161290322573,,0.49400000000000005,1.0,0.4810129032258064,0.692104896727779,Low,Moderate,,Low,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0033,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.25,6.25,False,,False,2.0,True,True,,,False,0.3,,,0.625,0.8,0.3625,0.6971153846153846,Moderate,,,Moderate,Moderate,,No
EMP0275,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,1.0,True,True,272.0,1.0,False,0.22176781002638524,,,,,0.04435356200527705,0.22176781002638524,Moderate,,,,,,No
EMP0277,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,7.31,7.31,False,,False,1.0,False,True,16.0,1.0,False,0.154221635883905,,,0.731,0.9,0.373944327176781,0.6232405452946349,Moderate,,,Moderate,Moderate,,No
EMP0053,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.255000000000001,8.72,False,9.0,False,4.0,True,True,,,False,0.6,0.4967741935483871,,0.7255,,0.3167435483870968,0.8018824009799919,High,Moderate,,Moderate,,,No
EMP0052,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,1.0,False,True,,,False,0.15,,,,,0.03,0.25,Low,,,,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0298,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.8,5.8,False,,False,1.0,True,True,132.0,1.0,False,0.18482849604221635,,,0.58,,0.09496569920844328,0.31655233069481087,Moderate,,,Low,,,No
EMP0270,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,3.5,0.0,False,False,9.46,9.46,True,,False,4.0,False,False,,,False,0.6,,,0.9460000000000001,0.7,0.4246,0.8165384615384614,High,,,High,Moderate,,No
EMP0295,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.86,8.86,False,14.0,False,2.0,False,True,,,False,0.3,0.3838709677419354,,0.8859999999999999,,0.24456774193548386,0.6191588403429971,Moderate,Moderate,,High,,,No
EMP0292,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.5,0.0,False,False,7.635,8.19,False,,False,3.0,True,True,157.0,1.0,False,0.4914248021108179,,,0.7635,1.0,0.4746349604221636,0.7910582673702725,Moderate,,,Moderate,Moderate,,No
EMP0009,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,8.14,9.06,False,14.0,False,1.0,False,True,661.0,4.0,False,0.3244063324538259,0.3838709677419354,,0.8140000000000001,0.8,0.48224900842624907,0.6222567850661279,Moderate,Moderate,,Moderate,Moderate,,No
EMP0290,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,8.69,8.69,False,7.0,False,1.0,True,True,,,False,0.15,0.5419354838709677,,0.869,0.8,0.49238387096774194,0.7084660013924344,Low,Moderate,,High,Moderate,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0500,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,8.965,9.53,False,19.0,False,4.0,True,True,366.0,1.0,False,0.6965699208443271,0.27096774193548384,,0.8965,1.0,0.5967059196527364,0.7699431221325632,High,Low,,High,Moderate,,No
EMP0010,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,4.0,0.0,False,False,9.36,9.91,True,12.0,False,4.0,False,False,,,False,0.6,0.4290322580645161,,0.9359999999999999,0.8,0.560858064516129,0.8069900208865164,High,Moderate,,High,Moderate,,No
EMP0025,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,4.0,True,,,False,327.0,1.0,False,0.08627968337730871,0.6096774193548387,,,,0.1696752915141714,0.6653933000555742,Low,High,,,,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0289,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,6.0,0.0,False,False,5.66,5.66,False,1.0,True,,,False,,,False,,0.6774193548387096,,0.5660000000000001,1.0,0.5259548387096774,0.9147040673211781,,High,,Low,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0341,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,4.0,0.0,False,False,5.630000000000001,6.32,False,3.0,True,,,False,,,False,,0.632258064516129,,0.5630000000000001,0.8,0.4543645161290323,0.7901991584852736,,High,,Low,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0331,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,8.88,8.88,False,2.0,True,,,False,,,False,,0.6548387096774193,,0.8880000000000001,,0.2525096774193548,0.9182170087976538,,High,,High,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0362,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,6.0,0.0,False,False,8.92,9.15,False,4.0,True,4.0,False,False,105.0,1.0,False,0.6277044854881266,0.6096774193548387,,0.892,1.0,0.667160251936335,0.8608519379823678,High,High,,High,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0350,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,6.0,0.0,False,False,7.14,7.14,False,3.0,True,4.0,False,False,47.0,1.0,False,0.6124010554089709,0.632258064516129,,0.714,1.0,0.6519447272108265,0.8412190028526795,High,High,,Moderate,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0313,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,3.0,True,,,False,213.0,1.0,False,0.0562005277044855,0.632258064516129,,,,0.16930462166992935,0.6639396928232524,Low,High,,,,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0307,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,2.0,True,,,False,426.0,2.0,False,0.112401055408971,0.6548387096774193,,,,0.18618988850114904,0.730156425494702,Low,High,,,,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0314,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,1.0,True,,,False,32.0,1.0,False,0.008443271767810026,0.6774193548387096,,,,0.1710434930632394,0.670758796326429,Low,High,,,,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0299,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,4.666666666666667,0.0,False,False,,,False,4.0,True,,,False,646.0,2.0,False,0.1704485488126649,0.6096774193548387,,,0.9333333333333333,0.46650906460124264,0.8405568731553923,Moderate,High,,,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0214,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,4.0,0.0,False,False,7.25,9.23,False,3.0,True,4.0,False,False,,,False,0.6,0.632258064516129,,0.725,0.8,0.5905645161290323,0.8497331167324205,High,High,,Moderate,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0109,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,3.5,0.0,False,False,7.425,7.56,False,3.0,True,,,False,,,False,,0.632258064516129,,0.7424999999999999,0.7,0.4423145161290323,0.7692426367461431,,High,,Moderate,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0185,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,3.0,True,4.0,False,False,505.0,2.0,False,0.733245382585752,0.632258064516129,,,,0.30471359264618264,0.8125695803898204,High,High,,,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0090,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,4.666666666666667,0.0,False,False,8.27,8.27,False,2.0,True,,,False,451.0,1.0,False,0.11899736147757256,0.6548387096774193,,0.827,0.9333333333333333,0.5502091497148693,0.8400139690303349,Low,High,,Moderate,Moderate,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0425,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,5.0,0.0,False,False,4.47,4.47,False,4.0,True,,,False,,,False,,0.6096774193548387,,0.44699999999999995,1.0,0.4971193548387096,0.864555399719495,,High,,Low,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0032,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,6.620000000000001,8.46,False,4.0,True,4.0,False,False,,,False,0.6,0.6096774193548387,,0.6620000000000001,,0.3386193548387097,0.8572641894650878,High,High,,Moderate,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0005,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,4.5,0.0,False,False,7.375,9.95,False,4.0,True,,,False,,,False,,0.6096774193548387,,0.7375,0.9,0.4961693548387097,0.8629032258064517,,High,,Moderate,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0067,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,4.0,0.0,False,False,,,False,1.0,True,3.0,False,False,508.0,2.0,False,0.5840369393139841,0.6774193548387096,,,0.8,0.5261622265724742,0.779499594922184,High,High,,,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0079,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,7.14,7.14,False,1.0,True,,,False,1234.0,3.0,False,0.32559366754617414,0.6774193548387096,,0.714,,0.30587357221891226,0.8616156963913022,Moderate,High,,Moderate,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0171,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,2.0,True,,,False,,,False,,0.6548387096774193,,,,0.16370967741935483,0.9354838709677419,,High,,,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0195,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,,,False,1.0,True,,,False,,,False,,0.6774193548387096,,,,0.1693548387096774,0.967741935483871,,High,,,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0399,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,6.0,0.0,False,False,7.419999999999999,8.67,False,3.0,True,,,False,96.0,1.0,False,0.02532981530343008,0.632258064516129,,0.7419999999999999,1.0,0.5373304791897182,0.820351876625524,Low,High,,Moderate,Moderate,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0166,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,3.0,0.0,False,False,5.86,5.86,False,3.0,True,4.0,False,False,,,False,0.6,0.632258064516129,,0.5860000000000001,0.6,0.5166645161290322,0.7434021814806218,High,High,,Low,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0217,1,False,Needs break: Low leave utilization,,1,Needs break: Low leave utilization,,,False,False,6.64,6.64,False,1.0,True,4.0,False,False,155.0,1.0,False,0.6408970976253298,0.6774193548387096,,0.6639999999999999,,0.36393425823474335,0.7661773857573545,High,High,,Moderate,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0492,0,False,,,0,,,,False,False,,,False,13.0,False,,,False,163.0,1.0,False,0.043007915567282326,0.40645161290322573,,,,0.1102144863392629,0.432213671918678,Low,Moderate,,,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0493,0,False,,,0,,3.5,0.0,False,False,6.6,6.6,False,6.0,False,,,False,567.0,2.0,False,0.1496042216358839,0.564516129032258,,0.6599999999999999,0.7,0.4470498765852413,0.6825188955499867,Low,Moderate,,Moderate,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0286,0,False,,,0,,4.333333333333333,0.0,False,False,8.24,8.24,False,,False,,,False,447.0,1.0,False,0.11794195250659632,,,0.8240000000000001,0.8666666666666666,0.36598839050131926,0.7624758135444152,Low,,,Moderate,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0263,0,False,,,0,,3.0,0.0,False,False,5.25,5.25,False,15.0,False,,,False,710.0,2.0,False,0.18733509234828497,0.36129032258064514,,0.525,0.6,0.3602895991148183,0.5500604566638447,Moderate,Moderate,,Low,Moderate,,No
EMP0258,0,False,,,0,,4.0,0.0,False,False,6.66,6.66,False,7.0,False,3.0,False,False,,,False,0.44999999999999996,0.5419354838709677,,0.666,0.8,0.5320838709677419,0.7655883035507077,Moderate,Moderate,,Moderate,Moderate,,No
EMP0483,0,False,,,0,,,,False,False,,,False,9.0,False,,,False,,,False,,0.4967741935483871,,,,0.12419354838709677,0.7096774193548387,,Moderate,,,,,No
EMP0482,0,False,,,0,,,,False,False,8.52,8.52,False,15.0,False,4.0,False,False,,,False,0.6,0.36129032258064514,,0.852,,0.2955225806451613,0.7481584320130665,High,Moderate,,High,,,No
EMP0480,0,False,,,0,,3.0,0.0,False,False,,,False,13.0,False,,,False,,,False,,0.40645161290322573,,,0.6,0.28161290322580645,0.5928692699490663,,Moderate,,,Moderate,,No
EMP0478,0,False,,,0,,5.5,0.0,False,False,6.6325,8.16,False,19.0,False,3.0,False,False,434.0,1.0,False,0.5645118733509235,0.27096774193548384,,0.66325,1.0,0.5469693101540556,0.7057668518116847,High,Low,,Moderate,Moderate,,No
EMP0021,0,False,,,0,,,,False,False,4.43,4.43,False,5.0,False,,,False,,,False,,0.5870967741935483,,0.44299999999999995,,0.1910741935483871,0.6948152492668621,,High,,Low,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0016,0,False,,,0,,3.5,0.0,False,False,,,False,14.0,False,,,False,278.0,1.0,False,0.0733509234828496,0.3838709677419354,,,0.7,0.32063792663205376,0.5777259939316285,Low,Moderate,,,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0011,0,False,,,0,,3.5,0.0,False,False,8.365,9.05,False,,False,3.0,False,False,186.0,1.0,False,0.49907651715039575,,,0.8365,0.7,0.3934653034300791,0.6557755057167984,Moderate,,,High,Moderate,,No
EMP0271,0,False,,,0,,,,False,False,6.76,6.76,False,9.0,False,,,False,,,False,,0.4967741935483871,,0.6759999999999999,,0.19179354838709678,0.6974310850439882,,Moderate,,Moderate,,,No
EMP0274,0,False,,,0,,5.0,0.0,False,False,,,False,17.0,False,3.0,False,False,616.0,2.0,False,0.612532981530343,0.31612903225806455,,,1.0,0.5015388543705848,0.7430205249934588,High,Low,,,Moderate,,No
EMP0276,0,False,,,0,,5.0,0.0,False,False,7.496666666666666,9.61,False,23.0,False,,,False,,,False,,0.18064516129032257,,0.7496666666666666,1.0,0.4201279569892473,0.7306573165030389,,Low,,Moderate,Moderate,,No
EMP0300,0,False,,,0,,3.0,0.0,False,False,8.09,8.09,False,23.0,False,,,False,831.0,2.0,False,0.21926121372031662,0.18064516129032257,,0.8089999999999999,0.6,0.34991353306664397,0.5342191344528915,Moderate,Low,,Moderate,Moderate,,No
EMP0288,0,False,,,0,,5.0,0.0,False,False,7.4,7.4,False,,False,,,False,,,False,,,,0.74,1.0,0.374,0.9349999999999999,,,,Moderate,Moderate,,No
EMP0285,0,False,,,0,,3.0,0.0,False,False,5.213333333333334,5.37,False,21.0,False,4.0,False,False,798.0,4.0,False,0.8105540897097625,0.22580645161290325,,0.5213333333333334,0.6,0.45069576417851165,0.5815429215206602,High,Low,,Low,Moderate,,No
EMP0293,0,False,,,0,,3.5,0.0,False,False,6.05,6.05,False,11.0,False,,,False,70.0,1.0,False,0.018469656992084433,0.4516129032258064,,0.605,0.7,0.3870971572048685,0.5909880262669748,Low,Moderate,,Moderate,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0245,0,False,,,0,,,,False,False,,,False,12.0,False,3.0,False,False,439.0,1.0,False,0.5658311345646437,0.4290322580645161,,,,0.22042429142905778,0.5877981104774874,High,Moderate,,,,,No
EMP0241,0,False,,,0,,,,False,False,,,False,,False,,,False,671.0,2.0,False,0.1770448548812665,,,,,0.035408970976253305,0.4426121372031662,Moderate,,,,,,No
EMP0239,0,False,,,0,,6.0,0.0,False,False,,,False,11.0,False,3.0,False,False,,,False,0.44999999999999996,0.4516129032258064,,,1.0,0.5029032258064516,0.8452155055570616,Moderate,Moderate,,,Moderate,,No
EMP0238,0,False,,,0,,3.0,0.0,False,False,5.029999999999999,5.52,False,,False,3.0,False,False,,,False,0.44999999999999996,,,0.5029999999999999,0.6,0.3203,0.6159615384615383,Moderate,,,Low,Moderate,,No
EMP0324,0,False,,,0,,3.0,0.0,False,False,5.7,5.7,False,10.0,False,,,False,155.0,1.0,False,0.040897097625329816,0.47419354838709676,,0.5700000000000001,0.6,0.3637278066218402,0.5553096284302903,Low,Moderate,,Low,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0249,0,False,,,0,,,,False,False,8.02,8.02,False,,False,3.0,False,False,305.0,1.0,False,0.5304749340369392,,,0.8019999999999999,,0.18629498680738785,0.6209832893579594,Moderate,,,Moderate,,,No
EMP0318,0,False,,,0,,3.0,0.0,False,False,,,False,,False,3.0,False,False,471.0,1.0,False,0.5742744063324539,,,,0.6,0.2948548812664908,0.5897097625329816,High,,,,Moderate,,No
